,Item,ValorUnitarioAprovado,Data,idPRONAC
2009760,Arte-finalista,5000.0,2014-11-21 00:00:00,186428
1649875,Som,400.0,2015-01-10 09:55:46,166984
1020311,Transporte Local / Locação de Automóvel / Combustível,850.0,2012-03-01 00:00:00,145090
882467,Diretor de Criação,6000.0,2011-10-01 00:00:00,138503
1294675,Figurino,6000.0,2015-01-27 00:00:00,186929
1631868,Coordenação de Programação,3500.0,2015-01-10 09:55:47,182705
1074453,Diárias,50.0,2014-01-07 10:09:09,148427
2481752,Figurinista,5000.0,2017-05-08 11:17:02,207896
748312,Frete rodoviário,17000.0,2014-08-01 00:00:00,134204
1250311,Cenógrafo,4000.0,2013-03-01 00:00:00,155032
852745,"Convite
",1.7,2013-10-09 00:00:00,150377
533840,Serralheria,2000.0,2013-05-10 00:00:00,160641
693969,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",650.0,2011-03-14 00:00:00,133240
1545348,Coordenação geral,4500.0,2014-11-25 00:00:00,185355
1692090,Produtor Executivo,10500.0,2014-01-07 10:09:08,165809
1057119,Músico Internacional,10000.0,2016-09-01 00:00:00,201536
1680469,"Parafusos de latão 1 1/2\""",9.0,2015-09-03 07:49:29,167146
108847,Impressão,2.7,2010-02-01 00:00:00,115338
2033585,Hospedagem sem Alimentação,230.0,2014-12-12 16:50:20,186586
275328,Mídia radiofônica,6000.0,2010-04-15 00:00:00,119477
1451837,Operador de som,3000.0,2014-01-07 10:09:08,160220
2330036,Montador,0.0,2016-04-08 18:00:31,201754
416918,Transporte Local / Locação de Automóvel / Combustível,200.0,2011-07-01 00:00:00,125585
158123,Editor,1500.0,2009-12-01 00:00:00,117913
1387992,Limpeza,4000.0,2012-12-21 00:00:00,157481
876640,Uniforme,50.0,2012-07-01 00:00:00,149280
153165,Projeto Estrutural,10000.0,2010-05-01 00:00:00,116585
262188,Autoração,14000.0,2010-03-01 00:00:00,119496
543914,Material de consumo,3.5,2011-08-01 00:00:00,130640
228745,Locação/montagem de stand ,20000.0,2010-04-22 00:00:00,117524
753997,Músicos / Intérpretes,5000.0,2011-07-10 00:00:00,134506
1027462,Coordenação Administrativo- Financeiro,24960.0,2012-02-06 00:00:00,146205
2235687,Transporte de material,1500.0,2016-01-08 16:25:38,198148
1475001,Camarim,300.0,2013-07-01 00:00:00,159406
1963064,Cartaz,4.5,2015-01-10 09:55:46,184202
668820,Assistente de produção,1206.75,2011-04-01 00:00:00,132660
1742525,Despachante aduaneiro,11000.0,2014-01-07 10:09:08,169934
423564,Coordenador do Projeto,1500.0,2010-06-25 00:00:00,122188
1397740,Operador de som,3607.18,2013-03-01 00:00:00,157732
1669077,Assistente de produção,2000.0,2013-12-06 16:29:46,167686
477065,Diretor de produção,3300.0,2011-05-14 00:00:00,125740
806202,Programa,1.5,2011-06-13 00:00:00,135722
2531056,Produtor Executivo,2500.0,2018-04-24 12:57:40,217685
2335635,Distribuidor de impresso,1500.0,2016-06-16 16:11:39,202660
782396,Registro e documentação fotográfica,7500.0,2011-06-10 00:00:00,136491
9755,Tendas,15000.0,2009-07-24 00:00:00,111504
1389824,Diretor de fotografia,3000.0,2013-03-01 00:00:00,157751
1618706,Sacolas,4.5,2013-07-26 00:00:00,162384
1821988,Hospedagem sem Alimentação,250.0,2013-04-29 00:00:00,160510
1581186,Designer gráfico,12000.0,2013-06-17 00:00:00,161337
2290216,Assistente de produção,1000.0,2017-10-05 14:12:28,205482
2263892,Assistente administrativo,3030.0,2015-11-25 16:40:01,198960
1550267,Coordenador de produção,1700.0,2013-07-05 00:00:00,161579
2417275,Legendagem,0.0,2016-06-06 16:40:48,202799
1835711,Hospedagem sem Alimentação,2500.0,2015-01-10 09:55:46,179186
2298041,Material de consumo,1350.0,2017-10-18 14:02:05,213669
2144337,Coordenação geral,3500.0,2016-01-18 00:00:00,192126
48507,Operador de som,700.0,2009-10-01 00:00:00,111451
2395787,Locação de veículo,0.0,2016-08-15 14:27:44,203402
1606821,Projetos Técnicos Complementares ,0.0,2014-03-21 07:43:53,164233
1246335,Aquisição/Confecção de  Aparelhos Circenses,60000.0,2014-01-16 11:04:55,154292
2003058,Auxiliar Administrativo,3500.0,2016-08-11 14:03:47,203802
2067835,Material de Limpeza,3000.0,2014-12-12 16:50:20,186524
1627431,ECAD (caso de o evento ser aberto e gratuito),2600.0,2014-09-01 15:49:14,182994
803801,Edição de imagem,10000.0,2011-07-11 00:00:00,135840
2184441,Material de escritório,137.04,2015-07-27 16:34:16,192145
2090034,Técnico de audiovisual,280.0,2015-06-15 16:25:56,190165
166982,Diretor geral,6000.0,2012-12-22 00:00:00,147261
1248805,Locação de mesa de som/ equipamentos,1000.0,2012-11-01 00:00:00,152927
1492700,Gestor financeiro,2500.0,2014-01-07 10:09:08,161076
263733,Locação de câmera completa,4800.0,2010-04-19 00:00:00,119657
2384106,Coordenador Administrativo,8000.0,2016-12-15 14:17:09,207336
650288,Iluminação do salão de eventos,12000.0,2011-03-01 00:00:00,132771
2505862,Grades,10.0,2017-06-08 10:19:24,208559
2125984,Ator/Atriz,500.0,2015-07-08 06:56:27,190387
585949,Locação de equipamentos,50.0,2012-06-10 00:00:00,150077
103896,Produtor Executivo,15000.0,2010-03-01 00:00:00,119216
520628,Produtor,1000.0,2016-05-25 00:00:00,200544
672853,Hospedagem sem Alimentação,160.0,2011-09-01 00:00:00,132863
580454,Material de consumo,4000.0,2016-01-15 23:51:03,198996
1659349,Planejamento,5000.0,2015-01-10 09:55:47,164364
1486922,Cenógrafo,800.0,2015-01-10 09:55:46,160282
1981723,Filme fotográfico,430.0,2014-10-22 16:29:56,184189
2105146,Operador de Luz,300.0,2015-03-26 16:40:04,189768
1505447,Pinturas,615.33,2013-08-27 00:00:00,160710
2240448,Distribuidor de impresso,0.05,2015-12-17 17:15:58,193932
48494,Credenciais,1.25,2009-07-01 00:00:00,111440
38839,Cenotécnico,700.0,2009-04-20 00:00:00,111123
245848,ECAD (caso de o evento ser aberto e gratuito),1600.0,2010-04-06 00:00:00,119777
218180,Revisão de Texto,500.0,2010-01-10 00:00:00,116672
1433448,Correios,300.0,2013-01-30 00:00:00,157691
1748447,Maquiagem,3500.0,2015-01-10 09:55:46,170146
2100546,Confecção de ingressos,0.32,2016-02-03 07:03:02,190176
2364866,Camareira,2000.0,2016-08-09 11:46:20,202736
1500597,Camisetas,20.0,2013-05-01 00:00:00,159732
253385,ISS (Se não estiver incluído no valor do cachê),0.0,2010-03-20 00:00:00,118934
713728,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),158.0,2011-10-01 00:00:00,134172
981401,Mídia Televisiva,631.0,2012-03-08 00:00:00,142431
262507,Direção Artística,3500.0,2010-04-01 00:00:00,120495
634504,Hospedagem sem Alimentação,70.0,2011-03-09 00:00:00,132224
2126648,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),0.0,2015-06-25 10:27:51,190645
32649,ECAD (caso de o evento ser aberto e gratuito),7000.0,2009-07-21 00:00:00,111706
1004577,Cenógrafo,5000.0,2012-06-24 00:00:00,145631
1806696,Confecção de Convites,10.0,2014-03-01 00:00:00,171355
1483882,Trompete,800.0,2013-08-01 00:00:00,159946
320385,Tendas,6000.0,2010-02-20 00:00:00,120749
1066955,Telefone,200.0,2012-07-01 00:00:00,148446
1790905,Refeição,1000.0,2014-07-11 08:24:20,174851
1443125,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),300.0,2013-01-10 00:00:00,157642
849318,Refeição,30.0,2012-05-30 00:00:00,136177
1617481,Registro videográfico,1500.0,2015-01-10 00:00:00,162391
2509088,Filipeta,0.25,2017-03-17 13:50:39,208094
730585,Assessor de imprensa,6500.0,2011-07-04 00:00:00,135055
1973254,Segurança,300.0,2014-11-27 16:53:43,185753
2178953,Material de consumo,380.0,2016-01-01 00:00:00,192338
377940,Assessoria Jurídica (Contratos Inclusive),800.0,2010-06-02 00:00:00,121575
1997901,Cenógrafo,5000.0,2014-10-23 00:00:00,183647
2488759,Narrador/locutor,3000.0,2016-12-16 16:50:38,206855
1647311,Operador de som,0.0,2015-06-01 00:00:00,190232
2289372,Segurança,220.0,2015-12-23 00:00:00,198845
1296903,Recepcionista,500.0,2012-11-05 00:00:00,155484
1422426,Cenografia/material/confecção,2000.0,2013-09-01 00:00:00,155791
750280,"Anúncio de 1/2 de  página
",5000.0,2011-03-01 00:00:00,132484
224933,FGTS,592.2,2010-04-15 00:00:00,119662
1718414,Aerógrafo,5000.0,2013-11-22 00:00:00,167714
713927,Folders,0.0,2011-04-20 00:00:00,133550
36290,Locação de mesa de som/ equipamentos,15000.0,2009-06-20 00:00:00,111662
1475061,Camarim,1000.0,2014-01-07 10:09:08,159761
313088,Assistente de fotografia,2900.0,2010-10-01 00:00:00,124916
1734404,Elenco protagonista,15000.0,2015-08-27 00:00:00,192892
1460113,Refeição,20.0,2015-01-10 09:55:46,159780
709836,Motoboy,300.0,2011-06-06 00:00:00,133584
97201,Estandartes / Banners,500.0,2009-10-01 00:00:00,114307
1754211,Figurinista,3862.0,2015-01-10 09:55:46,169340
833533,Material de escritório,600.0,2011-08-01 00:00:00,136012
1661970,Lonas,5000.0,2013-09-17 16:38:05,164719
1198537,Iluminador,3000.0,2013-01-02 00:00:00,152854
28057,Pesquisador,0.0,2009-06-30 00:00:00,112004
731006,Designer gráfico,4640.0,2011-08-01 00:00:00,134190
1883866,Ficha Catalográfica e ISBN,150.0,2014-06-06 07:27:04,178211
2573531,Editoração Eletrônica,4500.0,2017-12-11 17:33:34,215991
761774,Programa,4.5,2011-07-01 00:00:00,135725
635761,Arte educador,300.0,2011-06-06 00:00:00,132736
1648062,Custo distribuição para bibliotecas,32.5,2015-04-15 00:00:00,190230
476535,Recepcionista,1500.0,2011-01-01 00:00:00,125904
1602088,Passagens terrestres,50.0,2013-09-01 00:00:00,163144
1131970,Locação de Piano,3220.0,2012-06-05 00:00:00,150027
2469495,Tradutor,1200.0,2017-05-01 17:02:45,207688
192566,Materiais e equipamentos para montagem,40800.0,2009-10-19 00:00:00,117611
230312,Cartaz,15.0,2010-07-01 00:00:00,116189
1779974,Projeto Gráfico,4000.0,2015-01-10 09:55:46,171091
369615,Assessoria Jurídica (Contratos Inclusive),6000.0,2011-01-01 00:00:00,122555
1842722,Consultoria Técnica,2000.0,2014-05-21 16:53:57,177431
1990089,Elenco protagonista,4000.0,2015-01-10 00:00:00,184642
1394624,Assistente administrativo,1800.0,2013-01-22 00:00:00,157812
1769637,Diretor geral,3000.0,2014-02-07 00:00:00,170407
2001907,Trabalhador cultural - àrea finalistica - plano anual (especificar),3234.48,2014-11-27 16:53:43,185753
2144340,"Seguro (pessoas, obras e equipamentos - especificar)",3500.0,2016-01-18 00:00:00,192126
2082917,Projeto Gráfico,800.0,2015-03-30 16:25:04,189636
1580145,Contador,120.0,2014-01-07 10:09:09,162093
1420146,Mídia internet,3000.0,2013-03-27 00:00:00,159015
781694,Programa,2.5,2011-06-01 00:00:00,134444
2069770,Projeto Gráfico,2500.0,2015-02-27 00:00:00,189268
718950,Registro e documentação fotográfica,350.0,2011-07-08 00:00:00,133577
942836,Refeição,3000.0,2017-04-28 00:00:00,145036
2375079,Cópias,500.0,2016-03-24 10:40:13,201606
892235,Prensagem,4.0,2011-10-17 00:00:00,140522
339991,Refeição,1100.0,2010-08-07 00:00:00,121426
409529,Telão,4000.0,2010-05-25 00:00:00,121946
115691,Produtor,1000.0,2009-11-01 00:00:00,115878
1367942,Coordenação geral,8000.0,2013-06-26 00:00:00,162468
892934,Transporte de material,4000.0,2012-02-01 00:00:00,139640
202812,Locação de Equipamento de projeção,15000.0,2010-01-11 00:00:00,118681
1129327,Assessor de imprensa,3000.0,2012-09-30 00:00:00,154493
955672,Técnico de Palco,800.0,2012-04-10 00:00:00,142809
2526650,Água,2000.0,2017-02-27 15:26:31,207754
2374989,Diretor Artístico,1350.0,2016-09-26 11:43:09,203076
1847017,Modelo de passarela,25000.0,2014-04-03 07:49:43,173152
188275,Telefone,350.0,2010-02-06 00:00:00,117847
1106893,Preparador Vocal,4500.0,2016-06-02 15:10:42,201319
471798,Sonorização,3000.0,2010-07-15 00:00:00,123548
1010104,Contador,400.0,2014-09-09 00:00:00,145559
274153,Bilheteiro,56.18,2010-02-15 00:00:00,119575
2058641,Editoração Eletrônica,750.0,2014-12-18 17:18:28,186982
953567,Telão,10000.0,2012-06-01 00:00:00,142523
1934143,Designer,4000.0,2015-01-10 09:55:46,178556
651719,Caixa de Produção,0.0,2012-03-01 00:00:00,132724
1318326,Diretor cinematográfico,5000.0,2012-11-28 00:00:00,154844
2386620,Transporte Local / Locação de Automóvel / Combustível,0.0,2017-04-12 22:39:00,208423
1199345,Uniforme,5000.0,2014-01-07 10:09:08,150381
1483523,Músicos / Intérpretes,2500.0,2014-01-07 10:09:08,159857
1541866,Instalações de prevenção e combate a incêndio,6500.0,2014-01-07 10:09:08,155796
567558,Registro e documentação fotográfica,2000.0,2011-02-01 00:00:00,129723
1095401,"Anúncio de 1/2 de  página
",75000.0,2014-01-07 10:09:08,147643
1341220,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),202600.0,2017-08-22 10:44:07,205422
516803,Dramaturgista,6000.0,2011-01-04 00:00:00,128510
156832,Carro de som,100.0,2010-04-05 00:00:00,115675
1935324,Locação de Gerador de Energia,3300.0,2014-10-23 00:00:00,183867
1718273,Sonorização,2000.0,2013-11-21 17:11:03,167963
2443874,Serralheria,7000.0,2017-01-17 16:53:02,206734
311646,Pintor de Arte / Artista plástico,10000.0,2010-03-30 00:00:00,120758
1868021,Assistente de Diretor,1279.49,2014-08-04 16:50:17,179766
1678330,Produtor Executivo,5000.0,2015-08-05 09:45:37,167654
1867847,Locação de equipamentos,800.0,2014-08-27 08:04:37,177376
2478273,Limpeza,350.0,2017-03-20 14:15:49,207920
428371,Sax alto,1850.0,2011-04-01 00:00:00,125050
2288318,Sítio de Internet - Manutenção/Atualização,5000.0,2015-12-01 16:59:14,198318
1166519,Afinador,800.0,2012-04-03 00:00:00,148833
2432462,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),2936.84,2017-07-06 10:22:14,206359
118164,Confecção de Convites,0.0,2009-09-15 00:00:00,114908
2244414,Programa,1.2,2017-03-01 16:41:49,207702
2547009,Técnico de som,6000.0,2017-06-28 14:08:31,208634
1610062,Telefone,1000.0,2015-11-25 00:00:00,195086
1250187,Assistente de Diretor,1500.0,2013-06-21 00:00:00,161547
161513,Carro de som,150.0,2009-09-17 00:00:00,115204
1638675,Prova,0.0,2015-01-10 09:55:46,163079
1849963,Remuneração para captação de recursos,38483.0,2014-07-15 07:39:57,172931
450919,Coordenação geral,4200.0,2017-06-02 10:39:17,209069
1035196,Envelopes,1.3,2012-04-02 00:00:00,146105
25935,Técnico de som,400.0,2009-07-01 00:00:00,111413
817904,Produtor de palco,5000.0,2012-04-01 00:00:00,135976
2398791,Telefone,198.29,2017-04-03 12:35:35,203873
1897868,Contador de histórias,6780.0,2017-03-01 15:29:57,207548
590518,Diretor de arte,3000.0,2010-12-06 00:00:00,130730
223498,Assistente de diretor musical,3500.0,2016-11-03 00:00:00,203150
1429544,"Spot de até 30""
",2000.0,2015-01-10 09:55:46,158711
1763038,Locação de rádio de comunicação,65.0,2015-01-10 09:55:46,170545
65576,INSS,2650.0,2010-03-01 00:00:00,112403
2160666,Técnico de Luz,500.0,2015-09-01 15:37:55,192956
2288675,Diárias,100.0,2016-01-07 17:05:50,198849
573018,Assistente de produção,2000.0,2011-03-01 00:00:00,131044
1179685,Assistente administrativo,1590.0,2014-01-07 00:00:00,150030
174915,Locação de teatro,7000.0,2016-11-01 00:00:00,203151
972665,Cenotécnico,6000.0,2011-12-20 00:00:00,143228
2393447,Produtor Executivo,0.0,2016-08-08 09:40:47,203770
916266,Iluminador,10000.0,2014-01-07 10:09:08,167316
558729,Consultoria Técnica,2500.0,2011-01-21 00:00:00,130796
568334,Hospedagem sem Alimentação,190.0,2013-08-01 00:00:00,128996
174389,Camisetas,23.0,2012-05-01 00:00:00,146587
1055819,Transporte de material,80.0,2011-12-30 00:00:00,147037
1125953,Assistente de produção,1500.0,2012-06-04 00:00:00,148848
2277268,Assistente de contra-regra,2000.0,2016-02-06 07:06:40,198146
1713679,Bailarinos,2500.0,2015-01-10 09:55:46,167908
2076620,Pinturas,5000.0,2015-06-03 07:29:58,190119
968777,Pacote Lab. Pós-produção,200.0,2012-01-01 00:00:00,143039
1944822,Figurino,320000.0,2015-01-10 09:55:47,183323
1933629,Grupo teatral,3000.0,2015-01-28 00:00:00,182593
543941,Auxiliar Administrativo,0.0,2010-12-01 00:00:00,127964
1970954,Camisetas,20.0,2015-01-10 09:55:47,183092
224406,Assessor de imprensa,550.0,2009-12-02 00:00:00,117181
1204031,Coordenador do Projeto,6000.0,2014-01-07 10:09:08,157058
805142,Produtor Executivo,1400.0,2016-11-09 11:50:57,201413
1857558,Técnico efeitos especiais,28000.0,2014-07-15 07:39:57,179282
532932,Elaboração e Agenciamento,15000.0,2010-11-17 00:00:00,128559
1562129,Manutenção de instrumentos musicais,3000.0,2014-01-07 10:09:08,162308
461010,Tradutor,1200.0,2011-04-01 00:00:00,126185
68660,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),859.0,2009-07-17 00:00:00,113502
2354717,Contador,1000.0,2017-06-01 13:10:31,208774
1105387,Busdoor,10000.0,2017-01-02 00:00:00,201305
1856909,Refeição,150.0,2015-01-10 09:55:46,179296
711804,Cartão postal,3500.0,2011-06-01 00:00:00,134317
854447,Produtor Executivo,3000.0,2013-01-01 00:00:00,136332
781335,Masterização,1800.0,2011-07-01 00:00:00,134244
1401297,Camareira,100.0,2014-01-07 10:09:08,156941
2448617,Elaboração de prestação de contas,8000.0,2016-09-23 00:00:00,205998
2197891,Mídia impressa,3500.0,2015-09-18 16:40:32,193812
2524497,Material de consumo,1000.0,2016-12-19 10:58:22,207225
645679,Material de consumo,1300.0,2012-02-14 00:00:00,132149
1500608,Compositor,3000.0,2014-01-07 10:09:08,159764
43043,Carregador,85.0,2010-09-18 00:00:00,120469
2368893,Locação equipamento de som,4000.0,2016-08-01 13:42:18,199916
1832819,Correios,500.0,2015-01-10 09:55:46,174842
783980,Cópias e reproduções,220.0,2011-10-03 00:00:00,134272
17165,Confecção de ingressos,0.3,2010-03-22 00:00:00,111494
2326334,Transporte de material,6000.0,2016-06-23 09:37:12,201702
1322616,Adesivos,5260.8,2012-06-14 00:00:00,150196
1384071,Técnico de som,2800.0,2013-01-26 00:00:00,156642
188380,"Filme/VT Institucional até 30""
",2500.0,2010-01-04 00:00:00,117743
1086961,Produtor Executivo,2500.0,2012-06-14 00:00:00,147824
530619,Texto,350.0,2011-09-01 00:00:00,127850
122843,Coordenação Gráfica,3500.0,2010-02-05 00:00:00,113320
563113,Consultoria Técnica,0.0,2010-12-15 00:00:00,129067
1544727,Locação equipamento de som,2000.0,2013-06-26 00:00:00,161638
2369611,Webdesigner,21000.0,2016-05-06 10:40:17,201631
593614,Motoboy,450.0,2016-12-01 00:00:00,201207
337395,Ator/Atriz,3500.0,2010-09-02 00:00:00,121273
1245898,Cartaz,2.2,2014-01-07 10:09:08,154568
2353071,"Sítio de internet
",30000.0,2016-10-25 11:35:38,203278
817038,Projeto Gráfico,6000.0,2011-07-06 00:00:00,136287
2266284,Impressão,46000.0,2017-10-16 16:52:07,214672
428381,Material de consumo,1000.0,2011-04-01 00:00:00,125050
1528882,Folders,4500.0,2013-05-10 00:00:00,160802
397772,Assistente de produção,1500.0,2010-08-01 00:00:00,122418
1161526,Direitos dolby,6000.0,2013-03-25 00:00:00,151678
885735,Sítio de Internet - Manutenção/Atualização,3250.0,2012-01-02 00:00:00,138779
340990,INSS,10430.0,2010-03-15 00:00:00,120345
1437711,Mídia impressa,50000.0,2013-04-01 00:00:00,158208
1429906,Edição de Texto,0.0,2013-02-04 00:00:00,157929
592010,Coordenação pedagógica,2800.0,2011-07-01 00:00:00,131349
2055862,Programação visual,2000.0,2014-11-19 17:02:23,186227
630356,Distribuidor de impresso,0.0,2011-03-01 00:00:00,132139
978769,Material cenográfico,180.0,2012-02-01 00:00:00,141974
1945490,Grades,808.5,2014-11-04 00:00:00,183407
1314154,Contador,750.0,2015-01-10 09:55:46,156079
1421206,Figurino,1300.0,2014-01-07 10:09:08,158288
483104,Combustível,0.0,2013-01-01 00:00:00,123668
1031291,Mídia Televisiva,915.0,2012-01-10 00:00:00,145439
797757,Texto,11000.0,2011-10-01 00:00:00,135827
401584,Recepcionista,1150.16,2011-01-01 00:00:00,126843
845738,Correios,2000.0,2011-09-01 00:00:00,138075
1693761,Registro videográfico,3000.0,2014-01-07 10:09:08,165124
1992018,Orquestra,60000.0,2014-10-14 16:40:36,183715
2552682,Produtor,15500.0,2017-06-01 15:32:07,208555
